toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.025803565979003906,{},False,,verify_digest_0.1,46,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.024221181869506836,{},False,,verify_digest_0.1,47,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,False,True,0,0.024051904678344727,{'verification_digest': 1},False,,verify_digest_0.1,48,verify_digest,0.1
0.0,0.0,0.0,0.1,0.0,186,32,True,True,0,0.02403545379638672,{},False,,verify_digest_0.1,49,verify_digest,0.1
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02502584457397461,{},False,,verify_digest_0.05,0,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,False,True,0,0.022617101669311523,{'verification_digest': 1},False,,verify_digest_0.05,1,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023116588592529297,{},False,,verify_digest_0.05,2,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,False,True,0,0.026456832885742188,{'verification_digest': 1},False,,verify_digest_0.05,3,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026564836502075195,{},False,,verify_digest_0.05,4,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.025925636291503906,{},False,,verify_digest_0.05,5,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02379012107849121,{},False,,verify_digest_0.05,6,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024779081344604492,{},False,,verify_digest_0.05,7,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024628162384033203,{},False,,verify_digest_0.05,8,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02344799041748047,{},False,,verify_digest_0.05,9,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026543617248535156,{},False,,verify_digest_0.05,10,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026305198669433594,{},False,,verify_digest_0.05,11,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02489924430847168,{},False,,verify_digest_0.05,12,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.025007963180541992,{},False,,verify_digest_0.05,13,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.029652833938598633,{},False,,verify_digest_0.05,14,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02533555030822754,{},False,,verify_digest_0.05,15,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.022098541259765625,{},False,,verify_digest_0.05,16,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02525949478149414,{},False,,verify_digest_0.05,17,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02229452133178711,{},False,,verify_digest_0.05,18,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02308034896850586,{},False,,verify_digest_0.05,19,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,False,True,0,0.02381587028503418,{'verification_digest': 1},False,,verify_digest_0.05,20,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023604393005371094,{},False,,verify_digest_0.05,21,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.025855541229248047,{},False,,verify_digest_0.05,22,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023992061614990234,{},False,,verify_digest_0.05,23,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023386240005493164,{},False,,verify_digest_0.05,24,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02330923080444336,{},False,,verify_digest_0.05,25,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023689746856689453,{},False,,verify_digest_0.05,26,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024875402450561523,{},False,,verify_digest_0.05,27,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02491307258605957,{},False,,verify_digest_0.05,28,verify_digest,0.05
