toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02792191505432129,{},False,,toeplitz_0.1,47,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026160478591918945,{},False,,toeplitz_0.1,48,toeplitz,0.1
0.1,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024719715118408203,{'toeplitz_matrix': 2},False,,toeplitz_0.1,49,toeplitz,0.1
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026800155639648438,{},False,,toeplitz_0.05,0,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.0286409854888916,{},False,,toeplitz_0.05,1,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.029069900512695312,{},False,,toeplitz_0.05,2,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02435612678527832,{},False,,toeplitz_0.05,3,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.028661727905273438,{},False,,toeplitz_0.05,4,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.04897952079772949,{},False,,toeplitz_0.05,5,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02608180046081543,{},False,,toeplitz_0.05,6,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024115800857543945,{},False,,toeplitz_0.05,7,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025918960571289062,{},False,,toeplitz_0.05,8,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025430679321289062,{},False,,toeplitz_0.05,9,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.03078007698059082,{},False,,toeplitz_0.05,10,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025727272033691406,{},False,,toeplitz_0.05,11,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02447962760925293,{},False,,toeplitz_0.05,12,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.027954578399658203,{'toeplitz_matrix': 1},False,,toeplitz_0.05,13,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.026728391647338867,{},False,,toeplitz_0.05,14,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,False,1,0.026639938354492188,{'toeplitz_matrix': 1},False,,toeplitz_0.05,15,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023598670959472656,{},False,,toeplitz_0.05,16,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02452540397644043,{},False,,toeplitz_0.05,17,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02650928497314453,{},False,,toeplitz_0.05,18,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02382969856262207,{},False,,toeplitz_0.05,19,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023986101150512695,{},False,,toeplitz_0.05,20,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02358388900756836,{},False,,toeplitz_0.05,21,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,False,1,0.02665853500366211,{'toeplitz_matrix': 1},False,,toeplitz_0.05,22,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02239680290222168,{},False,,toeplitz_0.05,23,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02553415298461914,{},False,,toeplitz_0.05,24,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024386167526245117,{},False,,toeplitz_0.05,25,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023889541625976562,{},False,,toeplitz_0.05,26,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024219751358032227,{},False,,toeplitz_0.05,27,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.023708105087280273,{},False,,toeplitz_0.05,28,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02389240264892578,{},False,,toeplitz_0.05,29,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.022894859313964844,{},False,,toeplitz_0.05,30,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024968862533569336,{},False,,toeplitz_0.05,31,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02605724334716797,{},False,,toeplitz_0.05,32,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.03142809867858887,{},False,,toeplitz_0.05,33,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.024744510650634766,{},False,,toeplitz_0.05,34,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02678990364074707,{},False,,toeplitz_0.05,35,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.025887250900268555,{},False,,toeplitz_0.05,36,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02684926986694336,{},False,,toeplitz_0.05,37,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02602863311767578,{},False,,toeplitz_0.05,38,toeplitz,0.05
0.05,0.0,0.0,0.0,0.0,1706,0,,True,0,0.02630782127380371,{},False,,toeplitz_0.05,39,toeplitz,0.05
