toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber
0.03,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02598094940185547,{},False,,key4_asymptotic_toeplitz_0.03,19,toeplitz,0.03,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024689674377441406,{},False,,key4_asymptotic_toeplitz_0.01,0,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024108171463012695,{},False,,key4_asymptotic_toeplitz_0.01,1,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02736830711364746,{},False,,key4_asymptotic_toeplitz_0.01,2,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023988962173461914,{},False,,key4_asymptotic_toeplitz_0.01,3,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024524450302124023,{},False,,key4_asymptotic_toeplitz_0.01,4,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.028337717056274414,{},False,,key4_asymptotic_toeplitz_0.01,5,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02500176429748535,{},False,,key4_asymptotic_toeplitz_0.01,6,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02404642105102539,{},False,,key4_asymptotic_toeplitz_0.01,7,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02423262596130371,{},False,,key4_asymptotic_toeplitz_0.01,8,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02458953857421875,{},False,,key4_asymptotic_toeplitz_0.01,9,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.026888608932495117,{},False,,key4_asymptotic_toeplitz_0.01,10,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023302316665649414,{},False,,key4_asymptotic_toeplitz_0.01,11,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024381399154663086,{},False,,key4_asymptotic_toeplitz_0.01,12,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.031158924102783203,{},False,,key4_asymptotic_toeplitz_0.01,13,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0005787037037037037,3131,34,False,False,1618,0.02859950065612793,{},False,,key4_asymptotic_toeplitz_0.01,14,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.029510974884033203,{},False,,key4_asymptotic_toeplitz_0.01,15,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.027739763259887695,{},False,,key4_asymptotic_toeplitz_0.01,16,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.025460481643676758,{},False,,key4_asymptotic_toeplitz_0.01,17,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.025570154190063477,{},False,,key4_asymptotic_toeplitz_0.01,18,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.01,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.027463436126708984,{},False,,key4_asymptotic_toeplitz_0.01,19,toeplitz,0.01,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.025056123733520508,{},False,,key4_asymptotic_toeplitz_0.003,0,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02438950538635254,{},False,,key4_asymptotic_toeplitz_0.003,1,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.03022027015686035,{},False,,key4_asymptotic_toeplitz_0.003,2,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02357172966003418,{},False,,key4_asymptotic_toeplitz_0.003,3,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.0257413387298584,{},False,,key4_asymptotic_toeplitz_0.003,4,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.028503894805908203,{},False,,key4_asymptotic_toeplitz_0.003,5,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02589130401611328,{},False,,key4_asymptotic_toeplitz_0.003,6,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024469614028930664,{},False,,key4_asymptotic_toeplitz_0.003,7,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024415016174316406,{},False,,key4_asymptotic_toeplitz_0.003,8,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02548360824584961,{},False,,key4_asymptotic_toeplitz_0.003,9,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.027910709381103516,{},False,,key4_asymptotic_toeplitz_0.003,10,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.026651859283447266,{},False,,key4_asymptotic_toeplitz_0.003,11,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023763656616210938,{},False,,key4_asymptotic_toeplitz_0.003,12,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.028032541275024414,{},False,,key4_asymptotic_toeplitz_0.003,13,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0005787037037037037,3131,34,False,False,1603,0.0234372615814209,{},False,,key4_asymptotic_toeplitz_0.003,14,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.027617931365966797,{},False,,key4_asymptotic_toeplitz_0.003,15,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02676105499267578,{},False,,key4_asymptotic_toeplitz_0.003,16,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02447223663330078,{},False,,key4_asymptotic_toeplitz_0.003,17,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02527475357055664,{},False,,key4_asymptotic_toeplitz_0.003,18,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.003,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.026921510696411133,{},False,,key4_asymptotic_toeplitz_0.003,19,toeplitz,0.003,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023830175399780273,{},False,,key4_asymptotic_toeplitz_0.001,0,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024630069732666016,{},False,,key4_asymptotic_toeplitz_0.001,1,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02798628807067871,{},False,,key4_asymptotic_toeplitz_0.001,2,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02402210235595703,{},False,,key4_asymptotic_toeplitz_0.001,3,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.025931596755981445,{},False,,key4_asymptotic_toeplitz_0.001,4,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.030286073684692383,{},False,,key4_asymptotic_toeplitz_0.001,5,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024271011352539062,{},False,,key4_asymptotic_toeplitz_0.001,6,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023970603942871094,{},False,,key4_asymptotic_toeplitz_0.001,7,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.023720264434814453,{},False,,key4_asymptotic_toeplitz_0.001,8,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02514815330505371,{},False,,key4_asymptotic_toeplitz_0.001,9,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02594733238220215,{},False,,key4_asymptotic_toeplitz_0.001,10,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02766275405883789,{},False,,key4_asymptotic_toeplitz_0.001,11,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02830672264099121,{},False,,key4_asymptotic_toeplitz_0.001,12,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.027992725372314453,{},False,,key4_asymptotic_toeplitz_0.001,13,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0005787037037037037,3131,34,False,False,1539,0.024486303329467773,{},False,,key4_asymptotic_toeplitz_0.001,14,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.028118133544921875,{},False,,key4_asymptotic_toeplitz_0.001,15,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.02855086326599121,{},False,,key4_asymptotic_toeplitz_0.001,16,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024529218673706055,{},False,,key4_asymptotic_toeplitz_0.001,17,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.024854421615600586,{},False,,key4_asymptotic_toeplitz_0.001,18,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.001,0.0,0.0,0.0,0.0,3131,34,True,True,0,0.026108741760253906,{},False,,key4_asymptotic_toeplitz_0.001,19,toeplitz,0.001,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.023897171020507812,{},False,,key4_asymptotic_final_key_0.5,0,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.02406454086303711,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,1,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.028415918350219727,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,2,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.025713205337524414,{},False,,key4_asymptotic_final_key_0.5,3,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.024127483367919922,{},False,,key4_asymptotic_final_key_0.5,4,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.027834415435791016,{},False,,key4_asymptotic_final_key_0.5,5,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.024649620056152344,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,6,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.02414083480834961,{},False,,key4_asymptotic_final_key_0.5,7,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.023593425750732422,{},False,,key4_asymptotic_final_key_0.5,8,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.02440667152404785,{},False,,key4_asymptotic_final_key_0.5,9,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.028697490692138672,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,10,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.02406167984008789,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,11,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.02338385581970215,{},False,,key4_asymptotic_final_key_0.5,12,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.027711153030395508,{},False,,key4_asymptotic_final_key_0.5,13,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0005787037037037037,3131,34,False,False,1585,0.023213863372802734,{},False,,key4_asymptotic_final_key_0.5,14,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.027852773666381836,{},False,,key4_asymptotic_final_key_0.5,15,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.027215957641601562,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,16,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.025121688842773438,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,17,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,True,0,0.025618791580200195,{},False,,key4_asymptotic_final_key_0.5,18,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.5,0.0,0.0,0.0,3131,34,True,False,1,0.02709650993347168,{'final_key': 1},False,,key4_asymptotic_final_key_0.5,19,final_key,0.5,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.025220394134521484,{},False,,key4_asymptotic_final_key_0.3,0,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.02441549301147461,{},False,,key4_asymptotic_final_key_0.3,1,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.028016328811645508,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,2,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.0243375301361084,{},False,,key4_asymptotic_final_key_0.3,3,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.02503180503845215,{},False,,key4_asymptotic_final_key_0.3,4,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.027805089950561523,{},False,,key4_asymptotic_final_key_0.3,5,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.025312185287475586,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,6,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.024348020553588867,{},False,,key4_asymptotic_final_key_0.3,7,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.02447509765625,{},False,,key4_asymptotic_final_key_0.3,8,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.027489185333251953,{},False,,key4_asymptotic_final_key_0.3,9,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.0322573184967041,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,10,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.023871421813964844,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,11,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.025101423263549805,{},False,,key4_asymptotic_final_key_0.3,12,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.030080318450927734,{},False,,key4_asymptotic_final_key_0.3,13,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0005787037037037037,3131,34,False,False,1611,0.023993492126464844,{},False,,key4_asymptotic_final_key_0.3,14,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.028022289276123047,{},False,,key4_asymptotic_final_key_0.3,15,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.02673029899597168,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,16,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.024910688400268555,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,17,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,True,0,0.02480602264404297,{},False,,key4_asymptotic_final_key_0.3,18,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.3,0.0,0.0,0.0,3131,34,True,False,1,0.02676987648010254,{'final_key': 1},False,,key4_asymptotic_final_key_0.3,19,final_key,0.3,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.023851394653320312,{},False,,key4_asymptotic_final_key_0.1,0,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.02554011344909668,{},False,,key4_asymptotic_final_key_0.1,1,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,False,1,0.02780294418334961,{'final_key': 1},False,,key4_asymptotic_final_key_0.1,2,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.023991823196411133,{},False,,key4_asymptotic_final_key_0.1,3,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.024637222290039062,{},False,,key4_asymptotic_final_key_0.1,4,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.0276949405670166,{},False,,key4_asymptotic_final_key_0.1,5,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.024892330169677734,{},False,,key4_asymptotic_final_key_0.1,6,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.023740291595458984,{},False,,key4_asymptotic_final_key_0.1,7,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.025223970413208008,{},False,,key4_asymptotic_final_key_0.1,8,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.024779558181762695,{},False,,key4_asymptotic_final_key_0.1,9,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,False,1,0.02799224853515625,{'final_key': 1},False,,key4_asymptotic_final_key_0.1,10,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.023473024368286133,{},False,,key4_asymptotic_final_key_0.1,11,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.023952245712280273,{},False,,key4_asymptotic_final_key_0.1,12,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.028228759765625,{},False,,key4_asymptotic_final_key_0.1,13,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0005787037037037037,3131,34,False,False,1562,0.02346062660217285,{},False,,key4_asymptotic_final_key_0.1,14,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.028397321701049805,{},False,,key4_asymptotic_final_key_0.1,15,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,False,1,0.027080059051513672,{'final_key': 1},False,,key4_asymptotic_final_key_0.1,16,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.025660991668701172,{},False,,key4_asymptotic_final_key_0.1,17,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.028659582138061523,{},False,,key4_asymptotic_final_key_0.1,18,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.1,0.0,0.0,0.0,3131,34,True,True,0,0.026622295379638672,{},False,,key4_asymptotic_final_key_0.1,19,final_key,0.1,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.024814844131469727,{},False,,key4_asymptotic_final_key_0.05,0,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02478194236755371,{},False,,key4_asymptotic_final_key_0.05,1,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,False,1,0.02809929847717285,{'final_key': 1},False,,key4_asymptotic_final_key_0.05,2,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.023682117462158203,{},False,,key4_asymptotic_final_key_0.05,3,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.024744272232055664,{},False,,key4_asymptotic_final_key_0.05,4,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.028064966201782227,{},False,,key4_asymptotic_final_key_0.05,5,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.024622440338134766,{},False,,key4_asymptotic_final_key_0.05,6,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02440667152404785,{},False,,key4_asymptotic_final_key_0.05,7,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.030024051666259766,{},False,,key4_asymptotic_final_key_0.05,8,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.026572465896606445,{},False,,key4_asymptotic_final_key_0.05,9,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.026582956314086914,{},False,,key4_asymptotic_final_key_0.05,10,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02347278594970703,{},False,,key4_asymptotic_final_key_0.05,11,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02391219139099121,{},False,,key4_asymptotic_final_key_0.05,12,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02820754051208496,{},False,,key4_asymptotic_final_key_0.05,13,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0005787037037037037,3131,34,False,False,1600,0.025511980056762695,{},False,,key4_asymptotic_final_key_0.05,14,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.028392553329467773,{},False,,key4_asymptotic_final_key_0.05,15,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.027521610260009766,{},False,,key4_asymptotic_final_key_0.05,16,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02595996856689453,{},False,,key4_asymptotic_final_key_0.05,17,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.025797605514526367,{},False,,key4_asymptotic_final_key_0.05,18,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.05,0.0,0.0,0.0,3131,34,True,True,0,0.02669215202331543,{},False,,key4_asymptotic_final_key_0.05,19,final_key,0.05,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.02494049072265625,{},False,,key4_asymptotic_final_key_0.03,0,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.027561426162719727,{},False,,key4_asymptotic_final_key_0.03,1,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.03119516372680664,{},False,,key4_asymptotic_final_key_0.03,2,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.0238494873046875,{},False,,key4_asymptotic_final_key_0.03,3,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.02502298355102539,{},False,,key4_asymptotic_final_key_0.03,4,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.027999401092529297,{},False,,key4_asymptotic_final_key_0.03,5,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.025038957595825195,{},False,,key4_asymptotic_final_key_0.03,6,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.023597240447998047,{},False,,key4_asymptotic_final_key_0.03,7,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.023373842239379883,{},False,,key4_asymptotic_final_key_0.03,8,final_key,0.03,asymptotic,4,0.0051948051948051
0.0,0.03,0.0,0.0,0.0,3131,34,True,True,0,0.024503231048583984,{},False,,key4_asymptotic_final_key_0.03,9,final_key,0.03,asymptotic,4,0.0051948051948051
