toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_measurement_error,run,bob_output_path,alice_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber
0.3,0.0,0.0,0.0,51,results/bob_realchannel_run_tp0.3_fk0.0_rp0.0_vd0.0_seed51_20260902_033911_971852.json,390,33,23,12,12,True,0,False,,3.6719934940338135,{},finite_key,True,,9,results/bob_realchannel_run_tp0.3_fk0.0_rp0.0_vd0.0_seed51_20260902_033911_971852.json,results/alice_realchannel_run_seed51_20260902_033911_913239.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:16.008014,toeplitz,0.3,0,0.0128205128205128
0.1,0.0,0.0,0.0,42,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed42_20260902_033917_023777.json,390,33,23,12,12,True,0,False,,3.7475333213806152,{},finite_key,True,,0,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed42_20260902_033917_023777.json,results/alice_realchannel_run_seed42_20260902_033916_980504.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:21.121180,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,43,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed43_20260902_033922_138126.json,390,33,23,12,12,True,0,False,,3.5378098487854004,{},finite_key,True,,1,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed43_20260902_033922_138126.json,results/alice_realchannel_run_seed43_20260902_033922_091244.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:26.170036,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,44,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed44_20260902_033927_212183.json,390,33,23,12,12,True,0,False,,3.7751381397247314,{},finite_key,True,,2,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed44_20260902_033927_212183.json,results/alice_realchannel_run_seed44_20260902_033927_169950.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:31.398261,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,45,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed45_20260902_033932_445387.json,390,33,23,12,12,True,0,False,,3.585989236831665,{},finite_key,True,,3,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed45_20260902_033932_445387.json,results/alice_realchannel_run_seed45_20260902_033932_372518.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:36.394378,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,46,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed46_20260902_033937_420708.json,390,33,23,12,12,True,0,False,,3.53908634185791,{},finite_key,True,,4,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed46_20260902_033937_420708.json,results/alice_realchannel_run_seed46_20260902_033937_376765.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:41.378335,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,47,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed47_20260902_033942_381564.json,390,33,23,12,12,True,0,False,,4.001778841018677,{},finite_key,True,,5,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed47_20260902_033942_381564.json,results/alice_realchannel_run_seed47_20260902_033942_351533.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:46.747157,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,48,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed48_20260902_033947_752765.json,390,33,23,12,12,True,0,False,,3.7386996746063232,{},finite_key,True,,6,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed48_20260902_033947_752765.json,results/alice_realchannel_run_seed48_20260902_033947_735827.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:51.925180,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,49,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed49_20260902_033952_970920.json,390,33,23,12,12,True,0,False,,3.664855718612671,{},finite_key,True,,7,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed49_20260902_033952_970920.json,results/alice_realchannel_run_seed49_20260902_033952_901330.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:39:57.049424,toeplitz,0.1,0,0.0128205128205128
0.1,0.0,0.0,0.0,50,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed50_20260902_033958_058046.json,390,33,23,12,12,True,0,False,,1.7334113121032715,{},finite_key,True,,8,results/bob_realchannel_run_tp0.1_fk0.0_rp0.0_vd0.0_seed50_20260902_033958_058046.json,results/alice_realchannel_run_seed50_20260902_033958_060851.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:40:00.291211,toeplitz,0.1,0,0.0128205128205128
