toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob,length_mode,key_index,qber
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018479347229003906,{},False,,key0_finitekey_toeplitz_0.1,16,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018932342529296875,{},False,,key0_finitekey_toeplitz_0.1,17,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01879429817199707,{},False,,key0_finitekey_toeplitz_0.1,18,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019527196884155273,{},False,,key0_finitekey_toeplitz_0.1,19,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01998591423034668,{},False,,key0_finitekey_toeplitz_0.1,20,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018426179885864258,{},False,,key0_finitekey_toeplitz_0.1,21,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019092321395874023,{},False,,key0_finitekey_toeplitz_0.1,22,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019381999969482422,{},False,,key0_finitekey_toeplitz_0.1,23,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.02364635467529297,{},False,,key0_finitekey_toeplitz_0.1,24,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019211292266845703,{},False,,key0_finitekey_toeplitz_0.1,25,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01902914047241211,{},False,,key0_finitekey_toeplitz_0.1,26,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018589019775390625,{},False,,key0_finitekey_toeplitz_0.1,27,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01907181739807129,{},False,,key0_finitekey_toeplitz_0.1,28,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019330263137817383,{},False,,key0_finitekey_toeplitz_0.1,29,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019805431365966797,{},False,,key0_finitekey_toeplitz_0.1,30,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01852726936340332,{},False,,key0_finitekey_toeplitz_0.1,31,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019791841506958008,{},False,,key0_finitekey_toeplitz_0.1,32,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019399166107177734,{},False,,key0_finitekey_toeplitz_0.1,33,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.020295143127441406,{},False,,key0_finitekey_toeplitz_0.1,34,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.019548892974853516,{},False,,key0_finitekey_toeplitz_0.1,35,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.018563032150268555,{},False,,key0_finitekey_toeplitz_0.1,36,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.01928544044494629,{},False,,key0_finitekey_toeplitz_0.1,37,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.0187680721282959,{},False,,key0_finitekey_toeplitz_0.1,38,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.024816274642944336,{},False,,key0_finitekey_toeplitz_0.1,39,toeplitz,0.1,finite_key,0,0.0128205128205128
0.1,0.0,0.0,0.0,0.0,23,12,True,True,0,0.020768404006958008,{},False,,key0_finitekey_toeplitz_0.1,40,toeplitz,0.1,finite_key,0,0.0128205128205128
