toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,seed,output_path,k_pe,total_corrections,secure_key_length,t_verify,digest_length,verification_passed,remaining_errors_after_reconciliation,non_convergent,error,elapsed_seconds,faults_fired,length_mode,keys_match,alice_error,alice_output_path,run,bob_output_path,code_version,collection_timestamp,fault_type,prob,key_index,qber,mismatch
0.0,0.0,0.03,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260902_035421_349999.json,390,33,23,12,12,False,2,False,,3.885743141174317,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed47_20260902_035421_305466.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed47_20260902_035421_349999.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:25.603856,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260902_035426_612650.json,390,33,23,12,12,False,1,False,,4.042859554290772,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed48_20260902_035426_572204.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed48_20260902_035426_612650.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:31.019953,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260902_035432_014161.json,390,33,23,12,12,True,0,False,,3.721632242202759,{},finite_key,True,,results/alice_recon_run_seed49_20260902_035431_991332.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed49_20260902_035432_014161.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:36.108854,reconciliation,0.03,0,0.0128205128205128,False
0.0,0.0,0.03,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260902_035437_107564.json,390,33,23,12,12,False,2,False,,1.9480547904968264,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed50_20260902_035437_110568.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed50_20260902_035437_107564.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:39.473244,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.03,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260902_035440_482730.json,390,33,23,12,12,False,2,False,,3.797136068344116,{'reconciliation_state': 2},finite_key,False,,results/alice_recon_run_seed51_20260902_035440_442680.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.03_vd0.0_seed51_20260902_035440_482730.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:44.668407,reconciliation,0.03,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260902_035445_676391.json,390,33,23,12,12,True,0,False,,3.5468974113464355,{},finite_key,True,,results/alice_recon_run_seed42_20260902_035445_642614.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed42_20260902_035445_676391.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:49.591003,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260902_035450_591783.json,390,33,23,12,12,True,0,False,,3.563849925994873,{},finite_key,True,,results/alice_recon_run_seed43_20260902_035450_574364.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed43_20260902_035450_591783.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:54.539349,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260902_035455_532855.json,390,33,23,12,12,False,1,False,,3.998779296875,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed44_20260902_035455_514522.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed44_20260902_035455_532855.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:54:59.897583,reconciliation,0.01,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260902_035500_913564.json,390,33,23,12,12,True,0,False,,3.637852191925049,{},finite_key,True,,results/alice_recon_run_seed45_20260902_035500_889934.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed45_20260902_035500_913564.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:04.953574,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260902_035505_970553.json,390,33,23,12,12,True,0,False,,3.540761709213257,{},finite_key,True,,results/alice_recon_run_seed46_20260902_035505_933186.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed46_20260902_035505_970553.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:09.876913,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260902_035510_896779.json,390,33,23,12,12,True,0,False,,3.7990317344665527,{},finite_key,True,,results/alice_recon_run_seed47_20260902_035510_873294.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed47_20260902_035510_896779.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:15.070310,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260902_035516_100782.json,390,33,23,12,12,True,0,False,,3.9025685787200928,{},finite_key,True,,results/alice_recon_run_seed48_20260902_035516_039975.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed48_20260902_035516_100782.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:20.357382,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260902_035521_381798.json,390,33,23,12,12,True,0,False,,3.897793531417847,{},finite_key,True,,results/alice_recon_run_seed49_20260902_035521_339912.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed49_20260902_035521_381798.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:25.885843,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.01,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260902_035526_899389.json,390,33,23,12,12,False,1,False,,3.923951387405396,{'reconciliation_state': 1},finite_key,False,,results/alice_recon_run_seed50_20260902_035526_864322.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed50_20260902_035526_899389.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:31.194525,reconciliation,0.01,0,0.0128205128205128,True
0.0,0.0,0.01,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260902_035532_210984.json,390,33,23,12,12,True,0,False,,3.928375482559204,{},finite_key,True,,results/alice_recon_run_seed51_20260902_035532_196905.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.01_vd0.0_seed51_20260902_035532_210984.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:36.559117,reconciliation,0.01,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260902_035537_571127.json,390,33,23,12,12,True,0,False,,3.7763538360595694,{},finite_key,True,,results/alice_recon_run_seed42_20260902_035537_557911.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed42_20260902_035537_571127.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:41.760162,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260902_035542_780763.json,390,33,23,12,12,True,0,False,,3.742738962173462,{},finite_key,True,,results/alice_recon_run_seed43_20260902_035542_739042.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed43_20260902_035542_780763.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:46.887129,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260902_035547_906055.json,390,33,23,12,12,True,0,False,,3.785470485687256,{},finite_key,True,,results/alice_recon_run_seed44_20260902_035547_866484.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed44_20260902_035547_906055.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:52.057123,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260902_035553_142053.json,390,33,23,12,12,True,0,False,,3.561229705810547,{},finite_key,True,,results/alice_recon_run_seed45_20260902_035553_044909.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed45_20260902_035553_142053.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:55:57.111720,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260902_035558_166727.json,390,33,23,12,12,True,0,False,,3.496290922164917,{},finite_key,True,,results/alice_recon_run_seed46_20260902_035558_081905.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed46_20260902_035558_166727.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:02.016305,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260902_035603_032676.json,390,33,23,12,12,True,0,False,,3.7986323833465576,{},finite_key,True,,results/alice_recon_run_seed47_20260902_035603_014498.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed47_20260902_035603_032676.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:07.275379,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260902_035608_332337.json,390,33,23,12,12,True,0,False,,3.695225715637207,{},finite_key,True,,results/alice_recon_run_seed48_20260902_035608_265739.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed48_20260902_035608_332337.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:12.492780,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260902_035613_501602.json,390,33,23,12,12,True,0,False,,3.909734487533569,{},finite_key,True,,results/alice_recon_run_seed49_20260902_035613_472333.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed49_20260902_035613_501602.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:17.777812,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260902_035618_843799.json,390,33,23,12,12,True,0,False,,3.699676036834717,{},finite_key,True,,results/alice_recon_run_seed50_20260902_035618_791896.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed50_20260902_035618_843799.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:22.979749,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.003,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260902_035623_989609.json,390,33,23,12,12,True,0,False,,3.6936960220336914,{},finite_key,True,,results/alice_recon_run_seed51_20260902_035623_952981.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.003_vd0.0_seed51_20260902_035623_989609.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:28.104512,reconciliation,0.003,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260902_035629_109068.json,390,33,23,12,12,True,0,False,,3.770366668701172,{},finite_key,True,,results/alice_recon_run_seed42_20260902_035629_082449.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed42_20260902_035629_109068.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:33.301674,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed43_20260902_035634_331375.json,390,33,23,12,12,True,0,False,,3.524054765701294,{},finite_key,True,,results/alice_recon_run_seed43_20260902_035634_274507.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed43_20260902_035634_331375.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:38.219492,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed44_20260902_035639_266652.json,390,33,23,12,12,True,0,False,,3.760653257369995,{},finite_key,True,,results/alice_recon_run_seed44_20260902_035639_212840.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed44_20260902_035639_266652.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:43.396832,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed45_20260902_035644_443739.json,390,33,23,12,12,True,0,False,,3.803596019744873,{},finite_key,True,,results/alice_recon_run_seed45_20260902_035644_385887.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed45_20260902_035644_443739.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:48.611057,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed46_20260902_035649_624787.json,390,33,23,12,12,True,0,False,,3.7825753688812256,{},finite_key,True,,results/alice_recon_run_seed46_20260902_035649_617508.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed46_20260902_035649_624787.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:53.840943,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed47_20260902_035654_876127.json,390,33,23,12,12,True,0,False,,3.511228084564209,{},finite_key,True,,results/alice_recon_run_seed47_20260902_035654_808321.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed47_20260902_035654_876127.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:56:58.759374,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed48_20260902_035659_807157.json,390,33,23,12,12,True,0,False,,3.0041346549987797,{},finite_key,True,,results/alice_recon_run_seed48_20260902_035659_735667.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed48_20260902_035659_807157.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:57:03.197118,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed49_20260902_035704_264865.json,390,33,23,12,12,True,0,False,,2.954441785812378,{},finite_key,True,,results/alice_recon_run_seed49_20260902_035704_174119.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed49_20260902_035704_264865.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:57:07.600723,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed50_20260902_035708_666427.json,390,33,23,12,12,True,0,False,,3.665041208267212,{},finite_key,True,,results/alice_recon_run_seed50_20260902_035708_589242.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed50_20260902_035708_666427.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:57:12.704311,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.001,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed51_20260902_035713_771577.json,390,33,23,12,12,True,0,False,,3.847394227981568,{},finite_key,True,,results/alice_recon_run_seed51_20260902_035713_675459.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.001_vd0.0_seed51_20260902_035713_771577.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T03:57:18.003591,reconciliation,0.001,0,0.0128205128205128,False
0.0,0.0,0.5,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed42_20260902_041342_221467.json,379,34,1,12,12,False,18,False,,3.2300689220428467,{'reconciliation_state': 17},finite_key,False,,results/alice_recon_run_seed42_20260902_041342_004544.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed42_20260902_041342_221467.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:13:45.917445,reconciliation,0.5,1,0.0158311345646438,True
0.0,0.0,0.5,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed43_20260902_041346_965767.json,379,35,1,12,12,False,12,False,,3.1220972537994385,{'reconciliation_state': 12},finite_key,True,,results/alice_recon_run_seed43_20260902_041346_918624.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed43_20260902_041346_965767.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:13:50.518162,reconciliation,0.5,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed44_20260902_041351_667613.json,379,35,1,12,12,False,15,False,,3.016119241714477,{'reconciliation_state': 15},finite_key,True,,results/alice_recon_run_seed44_20260902_041351_543975.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed44_20260902_041351_667613.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:13:55.078821,reconciliation,0.5,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed45_20260902_041356_108400.json,379,34,1,12,12,False,13,False,,3.44742202758789,{'reconciliation_state': 12},finite_key,True,,results/alice_recon_run_seed45_20260902_041356_061991.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed45_20260902_041356_108400.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:13:59.954842,reconciliation,0.5,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed46_20260902_041400_985997.json,379,34,1,12,12,False,19,False,,3.097684621810913,{'reconciliation_state': 18},finite_key,True,,results/alice_recon_run_seed46_20260902_041400_951607.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed46_20260902_041400_985997.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:04.474853,reconciliation,0.5,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed47_20260902_041405_513230.json,379,34,1,12,12,False,16,False,,2.994809627532959,{'reconciliation_state': 15},finite_key,False,,results/alice_recon_run_seed47_20260902_041405_454132.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed47_20260902_041405_513230.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:08.894307,reconciliation,0.5,1,0.0158311345646438,True
0.0,0.0,0.5,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed48_20260902_041409_913407.json,379,34,1,12,12,False,19,False,,3.102447986602783,{'reconciliation_state': 18},finite_key,False,,results/alice_recon_run_seed48_20260902_041409_878360.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed48_20260902_041409_913407.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:13.405640,reconciliation,0.5,1,0.0158311345646438,True
0.0,0.0,0.5,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed49_20260902_041414_411465.json,379,33,1,12,12,False,21,False,,3.000044584274292,{'reconciliation_state': 19},finite_key,False,,results/alice_recon_run_seed49_20260902_041414_381876.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed49_20260902_041414_411465.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:17.797307,reconciliation,0.5,1,0.0158311345646438,True
0.0,0.0,0.5,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed50_20260902_041418_824024.json,379,35,1,12,12,False,20,False,,3.4756691455841064,{'reconciliation_state': 20},finite_key,True,,results/alice_recon_run_seed50_20260902_041418_804935.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed50_20260902_041418_824024.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:22.675634,reconciliation,0.5,1,0.0158311345646438,False
0.0,0.0,0.5,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed51_20260902_041423_707314.json,379,34,1,12,12,False,14,False,,3.4844884872436523,{'reconciliation_state': 13},finite_key,False,,results/alice_recon_run_seed51_20260902_041423_668286.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.5_vd0.0_seed51_20260902_041423_707314.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:27.564346,reconciliation,0.5,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260902_041428_579471.json,379,34,1,12,12,False,13,False,,3.104113817214966,{'reconciliation_state': 12},finite_key,False,,results/alice_recon_run_seed42_20260902_041428_544900.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed42_20260902_041428_579471.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:32.076328,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,43,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260902_041433_106901.json,379,35,1,12,12,False,8,False,,3.093924045562744,{'reconciliation_state': 8},finite_key,True,,results/alice_recon_run_seed43_20260902_041433_056421.json,1,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed43_20260902_041433_106901.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:36.737537,reconciliation,0.3,1,0.0158311345646438,False
0.0,0.0,0.3,0.0,44,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260902_041437_818560.json,379,35,1,12,12,False,10,False,,3.0370144844055176,{'reconciliation_state': 10},finite_key,False,,results/alice_recon_run_seed44_20260902_041437_713066.json,2,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed44_20260902_041437_818560.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:41.238878,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,45,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260902_041442_262089.json,379,35,1,12,12,False,7,False,,3.5459768772125244,{'reconciliation_state': 7},finite_key,False,,results/alice_recon_run_seed45_20260902_041442_225859.json,3,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed45_20260902_041442_262089.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:46.239408,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,46,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260902_041447_449785.json,379,34,1,12,12,False,10,False,,2.829848051071167,{'reconciliation_state': 9},finite_key,False,,results/alice_recon_run_seed46_20260902_041447_237357.json,4,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed46_20260902_041447_449785.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:50.731728,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,47,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260902_041451_775469.json,379,35,1,12,12,False,11,False,,3.080405712127685,{'reconciliation_state': 11},finite_key,False,,results/alice_recon_run_seed47_20260902_041451_718627.json,5,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed47_20260902_041451_775469.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:55.225464,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,48,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260902_041456_253355.json,379,35,1,12,12,False,10,False,,3.2304940223693848,{'reconciliation_state': 10},finite_key,True,,results/alice_recon_run_seed48_20260902_041456_208460.json,6,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed48_20260902_041456_253355.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:14:59.872767,reconciliation,0.3,1,0.0158311345646438,False
0.0,0.0,0.3,0.0,49,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260902_041500_891247.json,379,35,1,12,12,False,10,False,,1.124345779418945,{'reconciliation_state': 10},finite_key,False,,results/alice_recon_run_seed49_20260902_041500_895247.json,7,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed49_20260902_041500_891247.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:15:02.483869,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.3,0.0,50,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260902_041503_508490.json,379,35,1,12,12,False,10,False,,2.931303024291992,{'reconciliation_state': 10},finite_key,True,,results/alice_recon_run_seed50_20260902_041503_464919.json,8,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed50_20260902_041503_508490.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:15:06.839828,reconciliation,0.3,1,0.0158311345646438,False
0.0,0.0,0.3,0.0,51,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260902_041507_876240.json,379,34,1,12,12,False,9,False,,3.091144800186157,{'reconciliation_state': 8},finite_key,False,,results/alice_recon_run_seed51_20260902_041507_833123.json,9,results/bob_recon_run_tp0.0_fk0.0_rp0.3_vd0.0_seed51_20260902_041507_876240.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:15:11.422886,reconciliation,0.3,1,0.0158311345646438,True
0.0,0.0,0.1,0.0,42,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260902_041512_441311.json,379,35,1,12,12,False,2,False,,3.094624757766724,{'reconciliation_state': 2},finite_key,True,,results/alice_recon_run_seed42_20260902_041512_405225.json,0,results/bob_recon_run_tp0.0_fk0.0_rp0.1_vd0.0_seed42_20260902_041512_441311.json,exception: name 'PROJECT_DIR' is not defined,2026-09-02T04:15:15.922982,reconciliation,0.1,1,0.0158311345646438,False
